"conversation_id_str","lang","full_text"
"1566382388082790401","in","Kalo diinget-inget ini trayek kereta tengah malam yg sampai pagi hari di Surabaya pertama sejak pandemi."
"1566370602486988800","in","Prosesi wisuda #KitaUntagSurabaya kembali digelar secara luring setelah dua tahun pandemi dengan mengusung tema ‘Yang Terbaik Dariku’, prosesi wisuda digelar di Lapangan Parkir Timur. Di sela prosesi, Untag Surabaya menandatangani MoU dengan Jawaharlal Nehru University, India. 🇮🇩 https://t.co/npjG6wEb4f"
"1566357232630919168","in","Masyarakat bawah yang selama pandemi di rumahkan, selain dapat BLT, juga dapat pekerjaannya kembali atau bahkan bisa memulai usaha kecil. Di Jakarta dapat kabar dari teman bahwa susah dapat ART, di Surabaya, ART juga balik ke kampung halaman dan belum cari lagi."
"1566335255253946368","in","Tunjungan Romansa ini jadi salah satu ikon kota Surabaya yang dibuat memang untuk mendongkrak sektor pariwisata Surabaya setelah sempat mati akibat pandemi.

📍Jl. Tunjungan, Surabaya

https://t.co/7w1WvXnjTp"
"1566040088366092289","in","info tarif Bus Patas surabaya - jember - banyuwangi
berlaku mulai 3 september 2022
. 
padahal kemarin sempat naik krn pandemi dr 80 ke 100 (sby-jbr). pas pandemi mereda penumpang mulai banyak tarif gak mau turun. sekarang solar naik dan tarif ikutan naik 😑 https://t.co/MT9M0FLQD2"
"1570351551725666304","in","Meningkatnya limbah masker selama pandemi Covid-19 menjadi sumber inspirasi bagi Olivia Tantiono.
#JatimNow #mahasiswa #inovasi #InovasiMahasiswa #UKPetra #Surabaya https://t.co/EcFZf1uIqC"
"1565763377787375616","in","Setelah sekian purnama dan masa pandemi berangsur pulih, akhirnya naik kereta api lagi menuju kota surabaya. Dengan lampu mode senyap, bisa tidur pulas di kereta. Mantabss @KAI121 👍 https://t.co/taPAwVGnLi"
"1565716010522402818","in","Sudahlah Surabaya macet, nggak terkejar nonton yg sore. Jam putar yang malam terlalu malam, malas pulangnya. Kok ndilalah kersaning Allah, tempat pijet murmer yg selama pandemi tutup kok buka. Kalau dulu per 10 menit 11K, sekarang 12K. Lha kok ndilalah lagi nemu terapis yg enak."
"1565676187309207552","in","Surabaya (01/09) - Pandemi covid-19 masih belum berakhir sejak awal 2020 silam. Budaya minum ramuan herbal menjadi budaya yang masih tren hingga saat ini sehingga potensi ekspor akar rimpang menjadi peluang bisnis yang menjanjikan."
"1565526912788996096","in","Tapi seperti banyak kisah lain selama pandemi, di balik duka, kami mendapat pelipur lara

Teman, semangat, kesempatan baru, hingga kami sampai pada titik ini, lebih dari 5000 orang bergabung dalam diskusi &amp; perjuangan transportasi Surabaya di Twitter, IG, FB, Medium, &amp; Youtube"
"1565272240119197696","in","Malang kota kedua setelah Surabaya, selanjutnya akan ke Bandung.

Kickfest malang nanti ini pertama kali setelah pandemi 2 tahun absen karena pandemi.

Persiapan kali ini cukup singkat karena menunggu regulasi dari pemerintah tentang penyelenggaraan acara."
"1570344932736643072","in","Meningkatnya limbah masker selama pandemi Covid-19 menjadi sumber inspirasi bagi Olivia Tantiono.
#JatimNow #mahasiswa #inovasi #InovasiMahasiswa #UKPetra #Surabaya https://t.co/X5ZHCpejM6"
"1572961179383009280","in","Pasca pandemi aku iri banget sama yang bisa nonton dreamies di allobank, wayv di ita, soon dreamies lagi di festival apa lupa :(, ilicil di the link. Hhh :))) bismillah rezeki aku nonton 7dream di the dream show 2 di indonesia. Jakarta? Jogja? Surabaya? Bismillah dulu :ddd"
"1569929996160102400","in","@Widino Punya cita-cita nanti bisa buka tea shop, semoga bisa di Surabaya nanti, sejak kecil lebih sering ngeteh, pandemi kemarin malah kena gejala typus, akhirnya gk bisa ngopi, cuma ngeteh dan semakin cinta dengan teh"
"1565253529878441984","in","Lanjutan 
sela Kunjungan Kerja di Surabaya, Kamis (1/9/2022). 

Oleh karena itu, dia meminta polisi membongkar secara tuntas dan memprioritaskan pemidanaan kepada bos besarnya.  ""Perjudian online sangat merusak mental anak- anak muda. Dua tahun kita dilanda pandemi banyak next"
"1569652255212830727","in","Heboh Ramalan Penjelajah Waktu, Bulan Depan Bakal Ada Sedangan Zombie Babi.

Surabaya (https://t.co/ksziGGp1k3) – Pandemi Covid-19 adalah momen besar dalam kehidupan manusia saat ini, begitu berdampak dan memengaruhi… https://t.co/sh9oOkMosS #Ragam #penjelajahwaktu #zombiebabi"
"1569541414706626560","in","@vvotanet Ngapain takut sepi? Ga liat pas konser anniv di bandung sama surabaya beberapa tahun lalu? Coba liat aja konser tour luar kota era sebelum pandemi, kan ada tuh jejak digitalnya di youtube, liat ramenya kayak gimana"
"1569474434385444864","in","@kangnugo85 Habis pandemi mungkin? Jd msh sepi. Supporter basket SMA di DBL Surabaya juga garang2 itu koreo-nya."
"1568970854184394754","in","Anggota Komisi XI DPR RI Indah Kurnia, bersama Lembaga Penjamin Simpanan (LPS) membagikan paket sembako bagi warga yang terdampak pandemi Covid-19 di kawasan RW II Kelurahan Gebangputih, Kecamatan Sukolilo, Surabaya, Sabtu (10/9/2022)."
"1568542560926441472","in","Bangkitkan Kaum Enterpreneur di Tengah Pandemi, Neo Expo Hadirkan Waralaba di Surabaya.

Surabaya (https://t.co/ksziGGp1k3) – Beralih profesi  menjadi wirausahawan di tengah pandemi tengah digandrungi masyarakat… https://t.co/mqaedVL6Kl #Ekbis #Jatim #Surabaya #Waralaba"
"1572956154413854721","in","Kebutuhan Dekorasi Rumah Meningkat, Tedmond Groups Luncurkan Wallpanel Duralo.

Surabaya (https://t.co/ksziGGp1k3) – Pandemi Covid-19 telah membuat perekonomian Indonesia berada dalam tekanan. Namun tahun 2022 permintaan… https://t.co/PbQxAqUWJz #Ekbis #Duralo #TedmondGroups"
"1565165701324685312","in","@tulisanfriska Selamat siang. Mohon maaf Kak, setelah Railmin koordinasikan dengan unit terkait, hingga saat ini Fasilitas Co-working Space di Stasiun Surabaya Gubeng masih belum memungkinkan untuk beroperasi kembali dikarenakan kondisi pandemi. |1"
"1568520687555584002","in","Pertama mbelani nonton Bollywood di Surabaya selama pandemi. Hallo Ranbir Kapoor, Aliaa Bhatt, Amitabh Bachchan, dan tentu saja mas Shah Rukh Khan 🤣 https://t.co/wNs9F2sOlD"
"1564891043145056257","in","knp ya ga ada tour stand up yg mampir ke jember? malang surabaya terus jir. pdhl sblm pandemi banyak tour ke jember 😔"
"1568386533031559168","in","Deretan Film dan Konser Musik yang Digelar Sejak Covid-19 Mereda di Tahun 2022.

Surabaya (https://t.co/ksziGGp1k3) – Setelah lebih dari dua tahun Indonesia berhadapan dengan pandemi Covid-19, hingga membuat… https://t.co/nPSlChj25h #Ragam #Covid19 #film #Konser #musik"
"1567439160222584832","in","@nutrisheid belum pernah, bakso terenak yg pernah ku coba di Surabaya dulu di parkiran mall tempat kerjaku minsy wkwk enak, murah, tapi kyknya sekarang udah gulung tikar sejak pandemi 😭"
"1572542744513642501","in","Pertama kalinya sejak pandemi, melakukan perjalanan jauh lagi 😭

Naik Kereta Api dari Surabaya Pasar Turi ke Jakarta Pasar Senen. 

1x perjalanan dikasih masker KN95 + tisu basah.

#SS9inJKT
#SUPERSHOW9 
#SuperJunior https://t.co/mIgGiEARZY"
"1567358285866729474","in","GGRA PANDEMI NAIK 10K. DARI 30K JADI 40K (MAKLUM YA)
NAIK 10K LAGI PAS LEBARAN JD 50K (MAKLUM LAGI)
BBM NAIK BELUM SEMINGGUAN UDH NAIK JD 50K AJA.. 🥲
TOLONG PERBANYAK BIS SURABAYA. EKA. SR. 🥲

*Ga pernah naik bis semarangan kec Muncul🥲"
"1564452416833359872","in","@Hernan_DY @egisaputra723 @KAI121 Saya dulu sering perjalanan surabaya - jakarta karena kebetulan lagi kuliah di jakarta setaun bisa pp 4-5xan dan itu sebelum pandemi gerbong kayak gitu 100rban di tahun 2016-2019 mas, kalo sekarang naik tarifnya saya kurang tahu"
"1563762702027087873","in","#LAPORANREPORTER 

Pandemi pemicu jumlah masyarakat berpenghasilan rendah (MBR) Surabaya naik, saat ini mencapai 900 ribu orang. Reporter RRI (EJ) 

Selengkapnya dengarkan di 88,8FM, RRINET &amp; RRI PlayGo. –AMD"
"1572323735121821696","in","Waspada, Deretan Minuman dan Makanan di Sekitar Ini Dapat Merusak Organ Ginjal.

Surabaya (https://t.co/ksziGGp1k3) – Menjalani gaya hidup sehat sangat penting untuk semua orang, terlebih lagi di masa pandemi… https://t.co/3qpVVEkoGG #Ragam #Ginjal #makanan #Minuman #penyakit"
"1563530791585345540","in","Pandemi Pemicu Jumlah MBR Surabaya Naik, Saat Ini 900 Ribu Orang https://t.co/A3DdkiRyks"
"1563361424868786177","in","Melalui Satgas Kampung Tangguh dapat membantu menjaga situasi pandemi di kota Surabaya bahkan mengajak partisipasi aktif dalam kegiatan sosial kemasyarakatan di lingkungan https://t.co/vu5ZIjhDVv"
"1563025426213007360","in","Pasca Pandemi Covid -19, Patroli Air Terpadu Jatim Pantau Kondisi Kali Surabaya https://t.co/jdIfthiCJN lewat @Global Siber"
"1563018410459480069","in","Sinarmas Land Klaim Produknya di Surabaya Laris Manis Selama Masa Pandemi  https://t.co/QpsOd5FXEy"
"1562464947489370113","in","@sbyfess Search ig nya parakerja, mereka biasanya buka kelas bisindo, berapa kali pertemuan gitu. Surabaya punya komunitas Tuli, namanya kartu, dulu sebelum pandemi mereka biasanya buka kayak booth di cfd2 gitu si, nanti ada meet up juga, cari ignya nanti tanya2 via dm coba"
"1562711159966298112","in","Surabaya Great Expo kembali diselenggarakan setelah dua tahun vakum akibat pandemi Covid-19. #Nusantara #AdadiKompas
https://t.co/k6c8TCVj8B"
"1562710966424387584","in","Surabaya Great Expo kembali diselenggarakan setelah dua tahun vakum akibat pandemi Covid-19. #Nusantara #AdadiKompas
https://t.co/ZHghip17bm"
"1562708116197634048","in","Surabaya Great Expo kembali diselenggarakan setelah dua tahun vakum akibat pandemi Covid-19. #Nusantara #AdadiKompas
https://t.co/jBTlCxch5I"
"1562670878797619202","in","Alumni UK Petra Surabaya seharusnya tahu warung legendaris ini. Saya yang non-Petra pun tahu kok.

Tutup hampir 2,5 tahun karena pandemi, kini Warung Kuning buka lagi.

""Kira-kira baru dua minggu,"" kata pemilik warung yang mayoritas konsumennya civitas academica UK Petra itu. https://t.co/d3F33a0vpR"
"1562346500599865344","in","@faizsadad_ Btw ini acaranya sebelum pandemi yak, di surabaya akad+resepsi di rumah sedangkan di tempat suami ada adat jawa apa gitu buat anak pertama sama resepsi di gedung juga, ada 2 harian kayanya. Capek banget asli."
"1562308306378444800","in","@KemnakerRI kembali menggelar Job Fair secara tatap muka (offline) untuk pertama kalinya sejak pandemi COVID-19. Job fair ini berlangsung di @UINSAOfficial, Surabaya, 23 s.d 24 Agustus 2022 https://t.co/l1DEtRXd1q"
"1562060602985443328","in","Digelar 5 Hari, Surabaya Great Expo 2022 Ditargetkan Transaksi Rp 5 Miliar: Setelah dua tahun vakum akibat pandemi Covid-19, akhirnya kini Surabaya Great Expo 2022 kembali digelar di Exhibition Hall Grand City Surabaya selama lima hari, mulai Rabu besok… https://t.co/isf2h4J63S"
"1562054307574214658","in","Surabaya Great Expo 2022 kembali digelar setelah dua tahun vakum karena pandemi. Acara yang digelar di Hall Grand City Surabaya selama lima hari. https://t.co/cqg5tFDSk7"
"1561989056397189122","in","jaman sebelum pandemi jg ada kok yg bawa ayam idup di ekonomi surabaya-jakarta"
"1559858281312464896","in","Peringatan kemerdekaan Indonesia di Surabaya, Jawa Timur, kembali semarak setelah dua tahun terdampak pandemi Covid-19 sehingga menjadi momentum pemulihan dan kebangkitan kehidupan masyarakat.#Nusantara #AdadiKompas
https://t.co/zVChFVZOq3"
"1559856648423874561","in","Peringatan kemerdekaan Indonesia di Surabaya, Jawa Timur, kembali semarak setelah dua tahun terdampak pandemi Covid-19 sehingga menjadi momentum pemulihan dan kebangkitan kehidupan masyarakat. #Nusantara #AdadiKompas
https://t.co/04VbPO1bgA"
"1559856542165241857","in","Peringatan kemerdekaan Indonesia di Surabaya, Jawa Timur, kembali semarak setelah dua tahun terdampak pandemi Covid-19 sehingga menjadi momentum pemulihan dan kebangkitan kehidupan masyarakat. #Nusantara #AdadiKompas
https://t.co/RRfnCGFx1Z"
"1561399460059418625","in","Di Hadapan Ribuan Sukarelawan Presiden @Jokowi membeberkan keberhasilan pemerintah menangani pandemi Covid-19 di Stadion Gelora 10 November Surabaya, Minggu (21/8).
#jokowi https://t.co/ggcdUUI420"
"1559838450924257280","in","HUT Ke-77 RI, Pimpinan DPRD Surabaya Ajak Warga Optimistis Lalui Pandemi https://t.co/dfQ98nK7x5"
"1559826513901527040","in","Pimpinan DPRD Surabaya ajak warga optimis lewati pandemi https://t.co/w469TkzTGW"
"1559823390030311425","in","Cicik Sri Sukarsih selaku Karantina Pertanian Surabaya mengaku bangga atas apresiasi yang diberikan oleh Kadin Jawa Timur. Cicik mengatakan bahwa sektor pertanian merupakan sektor penting dalam menjaga kedaulatan dan ketahanan pangan di era pandemi."
"1559819236633182208","in","Pimpinan DPRD Surabaya ajak warga optimis lewati pandemi https://t.co/yAHPcqWvDp"
"1559803698507042817","in","Seiring memulihnya kondisi pasca pandemi Covid-19, YPTA kembali menggelar upacara Kemerdekaan Indonesia secara luring pada Rabu pagi (17/8). Upacara yang bertepatan dengan Dies Natalis ke-64 tahun Untag Surabaya ini berlangsung khidmat di Lapangan Parkir Utara #UntagSurabaya. 🇮🇩 https://t.co/5diOz0pcQX"
"1559753309631631362","in","MERDEKA... MERDEKAAA 🇲🇨

Terima kasih warga Surabaya yang telah berjuang bersama-sama dalam mengatasi Pandemi ini. Kini saatnya kita berjuang lagi untuk meningkatkan dan menumbuhkan perekonomian di Kota Surabaya tercinta ini.

Pulih Lebih Cepat Bangkit Lebih Kuat MERDEKAAA 🇲🇨 https://t.co/f6BacaQqAb"
"1559551192594001920","in","Hayoo siapa yang malam ini di kampungnya ada tirakatan 17-an?? 😆

Setelah 2 tahun vakum karena pandemi, tahun ini Pemkot Surabaya kembali melaksanakan Malam Tasyakuran untuk Memperingati HUT RI ke-77 https://t.co/HwC8gIons2"
"1559550074840965120","in","Setelah 2 tahun vakum karena pandemi, tahun ini Pemkot Surabaya kembali melaksanakan Malam Tasyakuran utk Memperingati HUT ke-77 RI yg dihadiri Wali Kota Surabaya Eri Cahyadi, Wakil Wali Kota Surabaya Armuji, dan Forkopimda Kota Surabaya bersama para veteran https://t.co/DKZuS8Nzwi"
"1559248823335149572","in","Lepas Masa Pandemi, Formasi Paskibraka Surabaya di HUT ke-77 RI Lengkap https://t.co/DP0zGl5RwF"
"1554666051799027713","in","@AwangSancaka @Novelis11 @YRuhiyat3 @ABJ_aseli @enrithea @LindaSaibi3 @Uki23 pertama itu data &amp; opini dari mana nga jelas. Kedua Jakarta adalah KOTA. daerah2 lain banyak desanya. Dampak pandemi di kota jauh lebih besar dari di desa. Jelas bong? Kalau mau fair bandingkan Jakarta dengan Surabaya &amp; semarang. Lihat tingkat kemiskinannya naik lebih banyak mana"
"1559119246801510400","in","@jokoanwar Surabaya...bekas bioskop Fortuna atau Jmp (kalau masih ada berkasnya sih) atau di Sutos yg tutup sejak Pandemi."
"1559146036941443073","in","Tahun ini, Paskibraka Surabaya memakai formasi lengkap yaitu 17-8-45, setelah di tahun 2021 Paskibraka hanya beranggotakan 8 orang karena adanya pandemi Covid-19 https://t.co/DJ05QCNUfi"
"1559120090280275970","in","Beda Dengan Masa Pandemi, Paskibraka Surabaya Di Hut Ke-77 Ri Formasi Lengkap https://t.co/Xmfo53vigA https://t.co/ul4p4c6E4Z"
"1561320678237749248","in","SapuLidi Gelar Konser Satu Komando Dipersembahkan untuk Jokowi 

https://t.co/7UTTlRwdte

#sapuLidi #konser #jokowi #surabaya #memorandum #pandemi #Covid19"
"1558634115066302466","in","Tiga kampus ter-Lawak di Indonesia, versi pandemi era:
1. Unesa (Surabaya)
2. Untirta (Serang)
3. Unsil (Tasikmalaya)

Stop perploncoan, bentak2, dan sok uji mental berkedok PKKMB, salam lawak gaming! 🙏🤝"
"1557850173069398017","in","SAPTO DARMO - Rekam Pandemi Tema 9

Sapto Darmo, satu di antara nama penghayat kepercayaan yang ada di Indonesia. Naen Suryono, seorang tokoh Sapto Darmo di Surabaya menjelaskan kegiatan  aliran penghayat kepercayaan tersebut selama masa Pandemi Covid-19 ini lebih banyak https://t.co/3byhsyFlYc"
"1561282530367930368","in","tetap memgabdi meski masih di era pandemi

#shikab
#klinikgigi
#dental 
#surabaya
#doktergigi https://t.co/oLi9zS9IqI"
"1560527770446626816","in","@sekar_malam @NKRI_JGN_MATI Saya selama PANDEMI dari th 2020 tanpa vaksin, kadang gak pake masker bolak balik Jakarta Surabaya alhamdulillah sehat. Kalau kita parno malah mudah terserang penyakit."
"1560350699996979200","in","HUT ke-77 RI, DPRD Surabaya Terus Kawal Agenda Kerakyatan Agar Cepat Bangkit dari Pandemi https://t.co/bv0YMvlDrR lewat @barometer_jatim"
"1558283753654734848","in","@BanggaSurabaya @dispendiksby1 Selamat malam bapak ibu dinas pendidikan surabaya, saya mau bertanya, 
Apakah sekolah swasta dibolehkan utk memberi aturan pd muridnya, acara sekolah kls 6 kluar. Ikut tidak ikut tetap diharuskan bayar 1,2juta.
Mohon maaf bpk/ibu, setelah pandemi 2 th ini benar2 usaha kami"
"1557924804274950145","in","Setelah 2 tahun terkena imbas akibat pandemi, maskapai @Jetstar_Asia akan kembali bahkan menambah frekuensi hingga 109 penerbangan mingguan ke Indonesia. Dimulai dari Bali, Jakarta, Surabaya sampai seluruh wilayah destinasi prioritas seperti Danau Toba dan Belitung."
"1559722709797351424","in","@RudiSoekoco @GwNKRI @tatakujiyati Saya jg termasuk yg tidak setuju program KCIC ini krn jarak tll pendek, cb rute Jakarta-Surabaya bs jd lbh baik scr bisnis.
Kl target KCIC mmg mundur sm alasan krn pandemi tp scr progres tetap tinggi artinya tetap serius..nah kl rmh DP 0 target tinggi progres rendah ini yg aneh https://t.co/JUoRYAI54c"
"1559936719725613059","in","HUT ke-77 RI, DPRD Surabaya Terus Kawal Agenda Kerakyatan Agar Cepat Bangkit dari Pandemi https://t.co/roq2mLHnOh"
"1559887205749104640","in","Pimpinan DPRD Kota Surabaya mengajak warga agar di momen kemerdekaan ini menjadi harapan untuk menumbuhkan semangat dan optimisme diri melewati pandemi COVID-19 untuk bangkit lebih tangguh dan kuat.

https://t.co/xZmxSFCAwG"
"1559875459285803010","in","Pedagang Tinggalkan Jualannya Demi Upacara Kemerdekaan di Lapangan Pringgodani.

Surabaya (https://t.co/ksziGGG4m3) – Setelah vakum dua tahun akibat pandemi Covid-19, warga Kutisari Selatan kembali menggelar upacara… https://t.co/oM2xY84qBz #upacaraagustusan #upacarakemerdekaan"
"1557354316305879042","in","Vakum Dua Tahun Akibat Pandemi, Surabaya Great Expo 2022 Kembali Digelar Untuk Pulihkan Ekonomi https://t.co/4ZL3hCowXI"
"1557850173069398017","in","dilakukan dari rumah.

Naen yang menjabat Ketua Presidium Majelis Luhur Kepercayaan Indonesia (MLKI) Pusat itu menjelaskan bahwa di Surabaya terdapat 45 sanggar Sapto Darmo.

Dian Jennie Tjahyawati, Wakil Ketua Persada Kota Surabaya menambahkan bahwa dalam masa Pandemi ini warga"
"1556940376614744065","in","Jakarta Hingga Papua Ikuti Pelatihan Sekretaris di Magnet Solusi Integra.

Surabaya (https://t.co/ksziGGG4m3) – PT Magnet Solusi Integra (MSI) banyak beradaptasi di era pandemi, termasuk dalam penyelenggaraan program… https://t.co/6Bc8sPNgPU #msi #pelatihan #pendidikankesehatan"
"1555921805759889413","in","@DyahSathya169 Aku merasakan hal yg sama saat semesta memaksaku pulang ke Bali krn pandemi pdhl msh sayang2nya sama Surabaya. Hampir sebulan lebih adaptasi sama jam tidur :) kangen sama suasana kos dan rutinitasnya bertahan sampe 6 bln. Parah bgt 😂"
"1556152630732136450","in","@txtfromWM Kepengurusan teosofi surabaya, lama ga ada acara krn pandemi. Ini baru mulai lagi. Diskusi biasa aja. Mungkin minggu depan mau mulai rutinitas meditasi bersama lg"
"1556187035181780994","in","Kasus Cacar Monyet Pada Anak-anak Telah Ditemukan, Apa yang Harus Dilakukan Orangtua?.

Surabaya (https://t.co/ksziGGG4m3) – Cacar Monyet menjadi momok penyakit baru setelah pandemi virus Covid yang… https://t.co/H3elPBoOGB #anak #cacarmonyet #kesehatan #orangtua #penyakit"
"1556176438738333697","in","Loker Surabaya - PUNYA PENGHASILAN RATUSAN JUTA SAAT PANDEMI ?
BISA?
BISA BANGET !

KAMI SUDAH ME... - https://t.co/zyaCzPE8Ze https://t.co/FbkxXu07Hy"
"1556106631015936000","in","@vvotanet Surabaya, konser sebelum pandemi nder 😊"
"1556106631015936000","in","@vvotanet Yg sblm pandemi di surabaya itu gak si"
"1555118089640890368","in","Komisi D Dorong Dispendik Surabaya Masifkan Sosialisasi SE Diskresi PTM Terbaru ke Sekolah

https://t.co/Hn6V6Hr3xw

#KomisiD #Dispendik #Surabaya #Sosialisasi #SE #Sekolah #memorandum #dewan #DPRD #Dinaspendidikan #sosialsiasi #Menteri #tatapmuka #pendidikan #pandemi #Covid19"
"1554648604878311425","in","Banyak mahasiswanya yang domisili di Surabaya, bekerja untuk perusahaan di Amerika Serikat. Dengan adanya pandemi ini dimungkinkan bekerja secara 'remote' atau Work From Anywhere WFA. Satu bulan tidak ke kantor tidak masalah, asal target tercapai."
"1554012425128554497","in","Pandemi Covid-19 sangat berdampak pada pelaku usaha kecil dan menengah (UKM), termasuk nasabah Bank UMKM Jawa Timur, Bank BPR Jatim. 
Dalam webinar persembahan Trijaya Networks ""Indonesia UKM Forum"", yang diadakan Radio Trijaya Surabaya, Sabtu (23/7). https://t.co/Kug2Wb15pR"
"1553307913430892545","in","#BeritaJatim 
Pandemi Covid-19 Buat Banyak Orang Pilih Nikah Siri di Surabaya, Simak!
#nikahsiri
#isbatnikah
#pengadilanagamasurabaya 
https://t.co/ej8hr3CnXK"
"1553059883230150657","in","Pandemi Covid-19 Buat Banyak Orang Pilih Nikah Siri di Surabaya, Simak! https://t.co/0nQ13Wo52h"
"1553041674313408512","in","Tahun Baru Islam 1444 H, Khofifah: Momentum Hijrah dari Keterpurukan Pandemi.

Surabaya (https://t.co/ksziGGG4m3) – Gubernur Jawa Timur, Khofifah Indar Parawansa mengatakan bahwa… https://t.co/bVocPYsxcB #gubernurjatimkhofifahindarparawansa #pemprovjatim #tahunbaruislam"
"1554491767847657472","in","Terakhir menikmati paduan rasa manis dan gurihnya sebelum pandemi. Rasanya masih enak!

📍 Ayam Penyet Surabaya (cabang di Jogja kayaknya ada di mana mana)
💸 Rp20 ribuan https://t.co/Zbywxmed8W"
"1552999772084023296","in","Pandemi Covid-19 tepatnya pada saat penerapan PPKM tahun 2021 mengakibatkan banyak pasangan di Surabaya yang memilih menikah siri. https://t.co/iIOw2ufZDP"
"1552298380025798657","in","Bpk Walkot Surabaya Berkata Permintaan IMB Gedung Bertingkat Swasta Thn 2022 Di Surabaya Meningkat Sebanyak 50%, Hal Ini Dipacu Para Investor Melayani Ekonomi Rakyat Bagian Timur Meliputi Nusa Tenggara/Jatim/Jateng/DIY/Papua/Bali/Kalimantan/Maluku/Sulawesi Usai Pandemi Melandai. https://t.co/jd5YQcxu3o"
"1551770072209047554","in","@lacheriebon @tfsurabaya Saya penumpang Surabaya bus sejak sebelum pandemi dan bayar botol. Banyak halte yg memadai kok, a yani, wonokromo, royal plasa pangsud, RSAL. Kritiknya bagus tp juga harus ada apresiasi. Urusan on time, jelas ga bisa di compare dg busway yg punya lajur sendiri."
"1552033139324624897","in","Waduuuh...penyakit koksek onok wae Yoo,, wes wayahe bangkit surabaya_jatim dari terpuruknya pandemi...dan bismillah wal hamdulillah udah gk ada sing jenenge copat copit, penyakit sirna dimuka bumi ini...aamiin Allahumma aamiin🤲🤲🙏"
"1551931051643211777","in","SchApp! Full day gini gimana belajar utbknya ya 😥😟😢 kalo gitu belajar dari pandemi

✄・・・
🧐 Trivia: Ir.Soekarno lahir di Peneleh, Surabaya."
"1551825068694446081","in","Waw...blom dibukak...kok diberhentikan cak Eri... Ayoo,, Carikan solusi demi warga sby, khususnya bagi pemuda-pemudi Surabaya ,, pasti bisalaah cak,, org nomer satu di Suroboyo, mosok gk isok, Yoo, Iki pasca Pandemi cak, 🤭😇😇😎🙏🙏"
"1551771356618199043","in","Bayuwangi, https://t.co/wKgHpxyXfk – Program dampingan yang dikembangkan UIN Sunan Ampel Surabaya di masa pandemi terhadap masyarakat Banyuwangi mulai membuahkan hasil. Inisiatif yang menjadi bagian dari program pengabdian masyarakat UIN Sunan Ampel 

https://t.co/xF5ufhP0LH https://t.co/1CKB8zCYr2"
"1551066492019838976","in","Owya btw ini kereta Jayabaya. Belum sempet nyobain Bima tapi udah digempur pandemi jadi nggak melayani Surabaya-Malang lagi huhu"
"1550446835780575234","in","Hari Anak Hebat Nasional, Orang Tua Diminta Dukung Tumbuh Kembang Si Kecil di Masa Transisi Pasca Pandemi.

  Surabaya (https://t.co/ksziGGG4m3) – Menyambut Hari Anak Nasional yang diperingati 23 Juli mendatang, salah satu… https://t.co/A8WaypwbJu #harianaknasional #gayahidup"
"1549921028368769024","in","@__ohngesicht @teman_bus @SapawargaSby @e100ss @tfsurabaya Harusnya kalau anak-anak naik bus (Sekolah/SB-TSS/Anjem) ada dispensasi keterlambatan. Itu lumayan membantu juga. Sebelum pandemi ada 3 shuttle bus ""sekolah elit"" di kawasan Surabaya Selatan yang menerapkan begitu, alhasil kemacetan di daerah itu berkurang karena siswa² pada naik"
"1550090372721782784","in","Menko Airlangga Serukan Pemberdayaan Ekonomi Perempuan.

Surabaya (https://t.co/ksziGGG4m3) – Selama masa krisis termasuk pandemi Covid 19, pemberdayaan ekonomi bagi perempuan di seluruh dunia terus menghadapi hambatan. --… https://t.co/P1YDhla0d8 #airlanggahartarto #ekbis"
"1549764377565310977","in","Akhirnya... setelah libur hampir 2,5 tahun. 

Towel-towel perdana selama pandemi hari ini (20/7) telah terselenggara di Surabaya.

Jumlah peserta sengaja dibatasi maksimal sepuluh orang. Peserta wajib sudah vaksin booster dan membawa hand sanitizer. https://t.co/mpFdRyJRi1"
"1549698416296349696","in","Baru inget terakhir tuker point waktu terakhir kali ke surabaya pas awal pandemi. Gak pernah tuker di outlet deket rumah."
"1549569123432075265","in","Yustinus Prastowo Staf Khusus Menkeu bidang Komunikasi Strategis kepada Radio Suara Surabaya mengatakan, tiga tahun terakhir terjadi pandemi, disusul keadaan geopolitik yang sangat dinamis karena perang Rusia dan Ukraina."
"1549480326610661376","in","Musim Konser, Ini Rekomendasi Outfit yang Cocok Digunakan.

Surabaya (https://t.co/ksziGGG4m3) – Masih ingatkah kalian kala pandemi dan banyak sekali kegiatan yang dibatasi bahkan ditiadakan? Salah satunya adalah… https://t.co/GiH0BhPRhp #fashion #konser #lagu #musik #outfit"
"1549448529198075904","in","Gelar Festival musik di Kota Surabaya bertakjub Ganjar Pranowo Festival , relawan sahabat ganjar ingin memajukan UMKM setelah dilanda pandemi https://t.co/ohAA00dpN1"
"1549271890396872704","in","Konser terbesar setelah pandemi dibawakan oleh penyanyi asli Suroboyo, diadakan di kota Surabaya dan di dalam acara peluncuran tim kebanggaan Surabaya, Persebaya

Tonton konser spektakuler Sara Fajira x Persebaya di YouTube channel Official Persebaya 👇🏾
https://t.co/QTdMtQMt6P https://t.co/G7Fkq8Wawh"
"1549191263194591233","in","Vanya Priscillia dari SMAK Petra 2 Surabaya mendapat medali perunggu.

Hasil yang dicapai keenam siswa tersebut  merupakan prestasi yang luar biasa di tengah berbagai keterbatasan yang dialami dalam sistem pembinaan tim di masa pandemi ini,"
