lang,full_text,processed_text,word_tokens,word_weights,polarity_score
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 3 Juni 2023 #VaksinCovid-19 https://t.co/VxU0nQ9Xb9,jadwal lokasi vaksin covid 19 surabaya juni 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"#BeritaJatim
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 2 Juni 2023
#infovaksinsurabaya
#vaksinbooster
https://t.co/mys4tLDRnk",beritajatim jadwal lokasi vaksin covid 19 surabaya juni 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
qht,#indonesia #jakarta #bali #like #bandung #instagram #viral #surabaya #lfl #dirumahaja #photography #instagood #likeforlikes #malaysia #follow #medan #love #covid #travel #repost #jawabarat #jawatimur #bhfyp #pesonaindonesia #islam #wonderfulindonesia #fashion #jogja #semarang,indonesia jakarta bali like bandung instagram viral surabaya lfl dirumahaja photography instagood likeforlikes malaysia follow medan love covid travel repost jawabarat jawatimur bhfyp pesonaindonesia islam wonderfulindonesia fashion jogja semarang ,"['indonesia', 'jakarta', 'bali', 'like', 'bandung', 'instagram', 'viral', 'surabaya', 'lfl', 'dirumahaja', 'photography', 'instagood', 'likeforlikes', 'malaysia', 'follow', 'medan', 'love', 'covid', 'travel', 'repost', 'jawabarat', 'jawatimur', 'bhfyp', 'pesonaindonesia', 'islam', 'wonderfulindonesia', 'fashion', 'jogja', 'semarang']","[0, 0, 0, 0, '-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '5', 0, 0, 0, 0, 0, 0, 0, '4', 0, 0, 0, 0]",8
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 2 Juni 2023 #VaksinCovid-19 https://t.co/mys4tLDRnk,jadwal lokasi vaksin covid 19 surabaya juni 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"Dengan hasil perputaran ekonomi yang terjadi membuktikan bahwa perekonomian Kota Surabaya berangsur membaik, pasca pandemi Covid-19. https://t.co/Kmw1eztcXX",hasil perputaran ekonomi membuktikan perekonomian kota surabaya berangsur membaik pasca pandemi covid 19 ,"['hasil', 'perputaran', 'ekonomi', 'membuktikan', 'perekonomian', 'kota', 'surabaya', 'berangsur', 'membaik', 'pasca', 'pandemi', 'covid', '19']","['3', 0, 0, '-4', 0, '-1', 0, '-3', '-3', 0, '-5', 0, 0]",-13
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 1 Juni 2023
#infovaksinsurabaya
#vaksinbooster 
https://t.co/jqQ4oOT8j7",beritajatim jadwal lokasi vaksin covid 19 surabaya juni 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"Semangat memperingati hari lahirnya PANCASILA.
https://t.co/hmTwHdbPIu
#indonesia #pancasila #asean #nusantara #jakarta #bali #bandung #surabaya  #medan #kennametal #covid #travel #repost #jawabarat #jawatimur #pesonaindonesia #islam #wonderfulindonesia #batam #jogja #semarang https://t.co/cgTvkYfx7i",semangat memperingati lahirnya pancasila pancasila asean nusantara jakarta bali bandung surabaya medan kennametal covid travel repost jawabarat jawatimur pesonaindonesia islam wonderfulindonesia batam jogja semarang ,"['semangat', 'memperingati', 'lahirnya', 'pancasila', 'pancasila', 'asean', 'nusantara', 'jakarta', 'bali', 'bandung', 'surabaya', 'medan', 'kennametal', 'covid', 'travel', 'repost', 'jawabarat', 'jawatimur', 'pesonaindonesia', 'islam', 'wonderfulindonesia', 'batam', 'jogja', 'semarang']","['4', 0, 0, 0, 0, 0, 0, 0, 0, '-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, '4', 0, 0, 0, 0]",7
in,"@Maskewok Sebelum covid menyerang Surabaya-Solo 45.000 bisa KL jadi 40.000, Bis²an mangkat mulih cukup 80.000 😁. Corona datang tarif naik ditambah solar naik KL sementara tidak berlaku.",covid menyerang surabaya solo 45 00 kl 40 00 bi an mangkat mulih 80 00 corona tarif ditambah solar kl berlaku ,"['covid', 'menyerang', 'surabaya', 'solo', '45', '00', 'kl', '40', '00', 'bi', 'an', 'mangkat', 'mulih', '80', '00', 'corona', 'tarif', 'ditambah', 'solar', 'kl', 'berlaku']","[0, '-3', 0, '2', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 1 Juni 2023 #VaksinCovid-19 https://t.co/jqQ4oOT8j7,jadwal lokasi vaksin covid 19 surabaya juni 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 31 Mei 2023
#infovaksinsurabaya
#vaksinbooster 
https://t.co/HmJp6c9QcO",beritajatim jadwal lokasi vaksin covid 19 surabaya 31 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '31', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 31 Mei 2023 #VaksinCovid-19 https://t.co/HmJp6c9QcO,jadwal lokasi vaksin covid 19 surabaya 31 mei 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '31', 'mei', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"@tanyakanrl Gada krn angkatan covid😀
Adanya pas SMP ke Surabaya-Bali",gada krn angkatan covid pa smp surabaya bali ,"['gada', 'krn', 'angkatan', 'covid', 'pa', 'smp', 'surabaya', 'bali']","[0, 0, '-5', 0, '-5', 0, 0, 0]",-10
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 30 Mei 2023 #VaksinCovid-19 https://t.co/FUojo42PgH,jadwal lokasi vaksin covid 19 surabaya 30 mei 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '30', 'mei', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 30 Mei 2023
#infovaksinsurabaya
#vaksinbooster 
https://t.co/FUojo42PgH",beritajatim jadwal lokasi vaksin covid 19 surabaya 30 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '30', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"#BeritaJatim
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 Juni 2023
#infovaksinsurabaya
#vaksinbooster 
https://t.co/k8MOjNkd9k",beritajatim jadwal lokasi vaksin covid 19 surabaya juni 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"Kalo melihat &amp; mengamati strategi dari Bupati Sumenep dalam upaya membangkitkan gairah perekenomian Sumenep pasca pandemi Covid-19 hingga berhasil menurunkan angka kemiskinan &amp; pengangguran maka sudah sepantasnya Bupati Kampung ini berkantor di Surabaya pada 2024 nanti

Setuju ? https://t.co/3aUyTKAsgd",kalo amp mengamati strategi bupati sumenep upaya membangkitkan gairah perekenomian sumenep pasca pandemi covid 19 berhasil menurunkan angka kemiskinan amp pengangguran bupati kampung berkantor surabaya 2024 setuju ,"['kalo', 'amp', 'mengamati', 'strategi', 'bupati', 'sumenep', 'upaya', 'membangkitkan', 'gairah', 'perekenomian', 'sumenep', 'pasca', 'pandemi', 'covid', '19', 'berhasil', 'menurunkan', 'angka', 'kemiskinan', 'amp', 'pengangguran', 'bupati', 'kampung', 'berkantor', 'surabaya', '2024', 'setuju']","[0, 0, 0, 0, 0, 0, '1', 0, '3', 0, 0, 0, '-5', 0, 0, '3', '-5', 0, 0, 0, '-4', 0, 0, 0, 0, 0, '4']",-3
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 Juni 2023 #VaksinCovid-19 https://t.co/k8MOjNkd9k,jadwal lokasi vaksin covid 19 surabaya juni 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"Dulu sempet punya
Terakhir dipake pas hs surabaya 2019 akhir desember
Abis itu covid, kebetulan juga tongkatnya patah dan orangnya malah grad yauds gua gifr aja ke orangnya",sempet dipake pa h surabaya 2019 desember abis covid tongkatnya patah orangnya grad yauds gua gifr aja orangnya ,"['sempet', 'dipake', 'pa', 'h', 'surabaya', '2019', 'desember', 'abis', 'covid', 'tongkatnya', 'patah', 'orangnya', 'grad', 'yauds', 'gua', 'gifr', 'aja', 'orangnya']","[0, 0, '-5', 0, 0, 0, 0, '1', 0, 0, '-4', 0, 0, 0, '-3', 0, '1', 0]",-10
in,"Final UEL jaman covid ketat, nobarnya tembus 100 orang
Kalau final UCL berapa ya? perkiraan mimin sih 200-300 orang
Ga kebayang serunya berteriak bersama
Semoga bisa bahagia bersama di akhir sesi",final uel jaman covid ketat nobarnya tembus 100 orang final ucl ya perkiraan mimin sih 200 300 orang ga kebayang serunya berteriak semoga bahagia sesi ,"['final', 'uel', 'jaman', 'covid', 'ketat', 'nobarnya', 'tembus', '100', 'orang', 'final', 'ucl', 'ya', 'perkiraan', 'mimin', 'sih', '200', '300', 'orang', 'ga', 'kebayang', 'serunya', 'berteriak', 'semoga', 'bahagia', 'sesi']","['3', 0, '-2', 0, '-3', 0, '3', 0, 0, '3', 0, '4', '3', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '4', 0]",15
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 29 Mei 2023 
#infovaksinsurabaya
#vaksinbooster 
https://t.co/kejuzW9Ykm",beritajatim jadwal lokasi vaksin covid 19 surabaya 29 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '29', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 Juni 2023
#infovaksinsurabaya 
#vaksinbooster
https://t.co/iaJxCVUUu2",beritajatim jadwal lokasi vaksin covid 19 surabaya juni 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 Juni 2023 #VaksinCovid-19 https://t.co/iaJxCVVsjA,jadwal lokasi vaksin covid 19 surabaya juni 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', 'juni', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"SR, Surabaya - Kemajuan teknologi digital memiliki peran penting dalam mempromosikan sekaligus memasarkan potensi pariwisata dan ekonomi kreatif (ekraf), terlebih pasca pandemi Covid-19.

Hal tersebutdisampaikan oleh anggota Komisi X DPR RI, Puti #Ekra

https://t.co/dRBCuFr2kN https://t.co/NBYmbb74ZD",sr surabaya kemajuan teknologi digital memiliki peran mempromosikan memasarkan potensi pariwisata ekonomi kreatif ekraf pasca pandemi covid 19 tersebutdisampaikan anggota komisi dpr ri puti ekra ,"['sr', 'surabaya', 'kemajuan', 'teknologi', 'digital', 'memiliki', 'peran', 'mempromosikan', 'memasarkan', 'potensi', 'pariwisata', 'ekonomi', 'kreatif', 'ekraf', 'pasca', 'pandemi', 'covid', '19', 'tersebutdisampaikan', 'anggota', 'komisi', 'dpr', 'ri', 'puti', 'ekra']","[0, 0, 0, 0, 0, 0, 0, '3', 0, '3', 0, 0, '4', 0, 0, '-5', 0, 0, 0, '-3', '3', 0, 0, 0, 0]",5
in,"@cavendishfleur Sumpah aku pecinta togamas bgttt. Dulu pas di surabaya selalu beli buku novel komik di toga mas dan free sampul bening
Sayangnya di surabaya udah tutup sejak covid😭",sumpah pecinta togamas bgtt pa surabaya beli buku novel komik toga ma free sampul bening sayangnya surabaya udah tutup covid ,"['sumpah', 'pecinta', 'togamas', 'bgtt', 'pa', 'surabaya', 'beli', 'buku', 'novel', 'komik', 'toga', 'ma', 'free', 'sampul', 'bening', 'sayangnya', 'surabaya', 'udah', 'tutup', 'covid']","['3', 0, 0, 0, '-5', 0, '2', 0, '2', 0, 0, 0, '3', '-3', '-4', '1', 0, 0, '-2', 0]",-3
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 29 Mei 2023 #jadwalvaksin https://t.co/kejuzW9Ykm,jadwal lokasi vaksin covid 19 surabaya 29 mei 2023 jadwalvaksin ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '29', 'mei', '2023', 'jadwalvaksin']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 27 Mei 2023
#infovaksinsurabaya 
#vaksinbooster 
https://t.co/GFJMjzVUGc",beritajatim jadwal lokasi vaksin covid 19 surabaya 27 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '27', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 27 Mei 2023 #VaksinCovid-19 https://t.co/GFJMjzVUGc,jadwal lokasi vaksin covid 19 surabaya 27 mei 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '27', 'mei', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"1st trip after covid. 

KK-SGP-JKT-JOGJA-Surabaya-KL-BKI

Lets go",1st trip after covid kk sgp jkt jogja surabaya kl bki let go ,"['1st', 'trip', 'after', 'covid', 'kk', 'sgp', 'jkt', 'jogja', 'surabaya', 'kl', 'bki', 'let', 'go']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 26 Mei 2023 #VaksinCovid-19 https://t.co/LwUJKBqYJR,jadwal lokasi vaksin covid 19 surabaya 26 mei 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '26', 'mei', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 26 Mei 2023
#infovaksinsurabaya
#vaksinbooster 
https://t.co/LwUJKBqYJR",beritajatim jadwal lokasi vaksin covid 19 surabaya 26 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '26', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"2023 merupakan tahun kedua penyelenggaraan ibadah haji setelah pandemi covid-19.
Jumlah ini meningkat 100% dibanding 2022. Embarkasi Surabaya memberangkatkan lebih dari 18 ribu calon haji pada 2022. 

@Kemenag_RI 
@YaqutCQoumas 

https://t.co/1Qsp9sAtOr https://t.co/NKnPhfotuC",2023 penyelenggaraan ibadah haji pandemi covid 19 meningkat 100 dibanding 2022 embarkasi surabaya memberangkatkan 18 ribu calon haji 2022 ,"['2023', 'penyelenggaraan', 'ibadah', 'haji', 'pandemi', 'covid', '19', 'meningkat', '100', 'dibanding', '2022', 'embarkasi', 'surabaya', 'memberangkatkan', '18', 'ribu', 'calon', 'haji', '2022']","[0, 0, '4', 0, '-5', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 25 Mei 2023
#infovaksinsurabaya 
#vaksinbooster
https://t.co/ILkdG9MdR7",beritajatim jadwal lokasi vaksin covid 19 surabaya 25 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '25', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"@jogmfs Ini ges pas covid harganye masih 11k skrg naik 1k bisa rikues kalo mau jumbo soale nek aku kdg porsi standar kurang kenyaang wkwkwk

Bakmi Surabaya Cak Andri Patangpuluhan
https://t.co/KLPYRmcz7w",ge pa covid harganye 11k skrg 1k rikues kalo jumbo soale nek kdg porsi standar kenyaang wkwkwk bakmi surabaya cak andri patangpuluhan ,"['ge', 'pa', 'covid', 'harganye', '11k', 'skrg', '1k', 'rikues', 'kalo', 'jumbo', 'soale', 'nek', 'kdg', 'porsi', 'standar', 'kenyaang', 'wkwkwk', 'bakmi', 'surabaya', 'cak', 'andri', 'patangpuluhan']","[0, '-5', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '4', '-2', 0, '3', 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 25 Mei 2023 #VaksinCovid-19 https://t.co/ILkdG9MdR7,jadwal lokasi vaksin covid 19 surabaya 25 mei 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '25', 'mei', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 24 Mei 2023
#infovaksinsurabaya 
#vaksinbooster 
https://t.co/mpblr8weH9",beritajatim jadwal lokasi vaksin covid 19 surabaya 24 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '24', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 24 Mei 2023 #VaksinCovid-19 https://t.co/mpblr8weH9,jadwal lokasi vaksin covid 19 surabaya 24 mei 2023 vaksincovid 19 ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '24', 'mei', '2023', 'vaksincovid', '19']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
it,Voglia di avventura in Indonesia 🇮🇩? #indonesia #jakarta #bali #like #bandung #instagram #viral #surabaya #lfl #dirumahaja #photography #instagood #likeforlikes #malaysia #follow #medan #love #covid #travel #repost #jawabarat #jawatimur #bhfyp #pesonaindonesia https://t.co/C7whGvUsux,voglia avventura in indonesia indonesia jakarta bali like bandung instagram viral surabaya lfl dirumahaja photography instagood likeforlikes malaysia follow medan love covid travel repost jawabarat jawatimur bhfyp pesonaindonesia ,"['voglia', 'avventura', 'in', 'indonesia', 'indonesia', 'jakarta', 'bali', 'like', 'bandung', 'instagram', 'viral', 'surabaya', 'lfl', 'dirumahaja', 'photography', 'instagood', 'likeforlikes', 'malaysia', 'follow', 'medan', 'love', 'covid', 'travel', 'repost', 'jawabarat', 'jawatimur', 'bhfyp', 'pesonaindonesia']","[0, 0, 0, 0, 0, 0, 0, 0, '-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '5', 0, 0, 0, 0, 0, 0, 0]",4
in,"Covid dan perang mematisurikan Bandara Trunojoyo

Sumenep tuh satu2nya yg memiliki Bandara loh😍

Bandara Trunojoyo aktif sejak 2017-2019, setiap hari ada penerbangan disana. 
Baik Sumenep-Surabaya dan bbrp penerbangan ke pulau2 lepas pantai Sumenep https://t.co/f0gL3rPMkK",covid perang mematisurikan bandara trunojoyo sumenep tuh satu2nya yg memiliki bandara loh bandara trunojoyo aktif 2017 2019 penerbangan disana sumenep surabaya bbrp penerbangan pulau2 lepas pantai sumenep ,"['covid', 'perang', 'mematisurikan', 'bandara', 'trunojoyo', 'sumenep', 'tuh', 'satu2nya', 'yg', 'memiliki', 'bandara', 'loh', 'bandara', 'trunojoyo', 'aktif', '2017', '2019', 'penerbangan', 'disana', 'sumenep', 'surabaya', 'bbrp', 'penerbangan', 'pulau2', 'lepas', 'pantai', 'sumenep']","[0, '-3', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '2', 0, 0, 0, 0, 0, 0, 0, 0, 0, '-2', '1', 0]",-2
it,"@Surabaya_Johnny Si certo, ho anche fatto esperienza del COVID tra la prima e la seconda dose",si certo ho anche fatto esperienza del covid tra la prima la seconda dose ,"['si', 'certo', 'ho', 'anche', 'fatto', 'esperienza', 'del', 'covid', 'tra', 'la', 'prima', 'la', 'seconda', 'dose']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '4', 0, 0, 0]",4
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 23 Mei 2023
#infovaksinsurabaya
#vaksinbooster 
https://t.co/5ApqGrVTED",beritajatim jadwal lokasi vaksin covid 19 surabaya 23 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '23', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 23 Mei 2023 #jadwalvaksin https://t.co/5ApqGrWrub,jadwal lokasi vaksin covid 19 surabaya 23 mei 2023 jadwalvaksin ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '23', 'mei', '2023', 'jadwalvaksin']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,@riraen @tanyakanrl Tau nggak gara2 covid .. istilahnya managernya susu beruang langsung bangun vila di bali ama beli ampatment di surabaya ..,tau nggak gara2 covid istilahnya managernya susu beruang langsung bangun vila bali ama beli ampatment surabaya ,"['tau', 'nggak', 'gara2', 'covid', 'istilahnya', 'managernya', 'susu', 'beruang', 'langsung', 'bangun', 'vila', 'bali', 'ama', 'beli', 'ampatment', 'surabaya']","['-4', '1', 0, 0, 0, 0, '-4', 0, '3', 0, '3', 0, 0, '2', 0, 0]",1
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 22 Mei 2023
#infovaksinsurabaya 
#vaksinbooster 
https://t.co/sPpI0zwwS1",beritajatim jadwal lokasi vaksin covid 19 surabaya 22 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '22', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 22 Mei 2023 #jadwalvaksin https://t.co/sPpI0zwwS1,jadwal lokasi vaksin covid 19 surabaya 22 mei 2023 jadwalvaksin ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '22', 'mei', '2023', 'jadwalvaksin']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"@zappy20121 @mas_prasetiyo @Partono_ADjem Di Surabaya kebohongan itu terungkap setelah ojol mati dibegal eh dinyatakan positif covid mayatnya, sampai rame pas itu dan akhirnya warga Surabaya pada banyak yang gak yakin lagi sama itu virus",surabaya kebohongan terungkap ojol mati dibegal eh dinyatakan positif covid mayatnya rame pa warga surabaya gak virus ,"['surabaya', 'kebohongan', 'terungkap', 'ojol', 'mati', 'dibegal', 'eh', 'dinyatakan', 'positif', 'covid', 'mayatnya', 'rame', 'pa', 'warga', 'surabaya', 'gak', 'virus']","[0, 0, '-3', 0, '4', 0, 0, 0, '4', 0, 0, '2', '-5', 0, 0, 0, 0]",2
in,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 20 Mei 2023
#infovaksinsurabaya
#vaksinbooster 
https://t.co/C4kIaUrlKJ",beritajatim jadwal lokasi vaksin covid 19 surabaya 20 mei 2023 infovaksinsurabaya vaksinbooster ,"['beritajatim', 'jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '20', 'mei', '2023', 'infovaksinsurabaya', 'vaksinbooster']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 20 Mei 2023 #jadwalvaksin https://t.co/C4kIaUrlKJ,jadwal lokasi vaksin covid 19 surabaya 20 mei 2023 jadwalvaksin ,"['jadwal', 'lokasi', 'vaksin', 'covid', '19', 'surabaya', '20', 'mei', '2023', 'jadwalvaksin']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
in,"Kecewa benar dengan samsat manyar surabaya, info update di internet 1 Mei 2023 jadwal samsat sore sampai pukul 20.00 nyatanya tak mau melayani karena sudah tutup jam 6 sore alasannya sudah dari jaman covid @e100ss https://t.co/eP3PaV7ZXP",kecewa samsat manyar surabaya info update internet mei 2023 jadwal samsat sore 20 00 melayani tutup jam sore alasannya jaman covid ,"['kecewa', 'samsat', 'manyar', 'surabaya', 'info', 'update', 'internet', 'mei', '2023', 'jadwal', 'samsat', 'sore', '20', '00', 'melayani', 'tutup', 'jam', 'sore', 'alasannya', 'jaman', 'covid']","[0, 0, 0, 0, '-3', 0, 0, 0, 0, 0, 0, 0, 0, 0, '3', '-2', 0, 0, 0, '-2', 0]",-4
